author_id,username,name,description,followers_count,following_count,tweet_count,created_at,party,start,end
17483463,ManuelHoeferlin,Manuel Höferlin,"Mitglied des Dt. Bundestages🏛 Familienvater👨‍👩‍👧 Rheinhesse, IT-Unternehmer💻 Hobby-Imker🐝 Sportpilot. Innenpolitischer Sprecher @fdpbt",6965,1333,4520,2008-11-19 10:16:23+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
17469649,larscastellucci,Lars Castellucci,"Bundestagsabgeordneter, stv. Vorsitzender Innenausschuss, Sprecher für Migration und Integration, Beauftragter für Kirchen und Religionsgemeinschaften @spdbt",6521,2652,5492,2008-11-18 20:02:03+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
17462171,florian_toncar,Florian Toncar,Parlamentarischer Staatssekretär beim Bundesminister der Finanzen. Tweets sind persönliche Ansichten des Abgeordneten. Das Team twittert unter /TT.,8747,1364,3865,2008-11-18 10:55:06+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
17363943,ulle_schauws,Ulle Schauws 🟢,Feministin 🚺 🏳️‍🌈 Grüne Bundestagsabgeordnete #Frauen #Queer #Lesben #Equalrights #Menschenrechte #Kultur #FeminismUnited - Film- u. Fernsehwissenschaftlerin,8155,3398,9287,2008-11-13 12:29:30+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
17229513,SteffiLemke,SteffiLemke,Bundesumweltministerin @BMUV | Mitglied des Deutschen Bundestages (Bündnis 90/Die Grünen) | Paddlerin | Dessau-Rosslau | Hier twittere ich selbst,26702,1191,12120,2008-11-07 11:07:46+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
16706236,svenlehmann,Sven Lehmann 🇺🇦,🏛 Mitglied des Bundestages 🗳 Köln-Südwest 🌻 Parl. Staatssekretär im @bmfsfj 👩‍👩‍👧‍👦👨‍👦Queer-Beauftragter der Bundesregierung 🏳️‍🌈🏳️‍⚧️ Hier privat.,30001,3539,22998,2008-10-12 09:09:29+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
16697497,janoschdahmen,Janosch Dahmen,MdB @GrueneBundestag. Sprecher #Gesundheitspolitik. Mitglied im #Gesundheitsausschuss. Vorher: Oberarzt der Ärztlichen Leitung des Rettungsdienst Berlin 😷 💚,28528,3421,3421,2008-10-11 16:28:19+00:00,Alliance 90/The Greens,2020-11-12 00:00:00,2021-10-26 00:00:00
16695267,herr_emmerich,Marcel Emmerich,🏛Mitglied des Bundestags für Ulm & Alb-Donau. Obmann im Innenausschuss und Mitglied im Sportausschuss für @gruenebundestag. 🌻Parteirat @gruenebw. ⚽️@VfB-Fan.,1727,1114,5168,2008-10-11 11:48:03+00:00,Alliance 90/The Greens,2021-06-01 00:00:00,2021-10-26 00:00:00
16674128,nouripour,Omid Nouripour,"Chairman German Green Party @Die_Gruenen, für Frankfurt im Bundestag, für Frieden und @Eintracht international, آزادى",46143,3232,18579,2008-10-09 21:23:15+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
16361044,wanderwitz,Marco Wanderwitz,Rechtsanwalt I MdB I Parlamentarischer Staatssekretär Wirtschaft (BMWi) sowie Bau & Heimat (BMI) a.D. I Im Bund mit der Kultur.,10826,1899,23419,2008-09-19 08:33:36+00:00,CDU,2017-10-24 00:00:00,2021-10-26 00:00:00
16255941,larsklingbeil,Lars Klingbeil 🇪🇺,MdB | Rotenburg I - Heidekreis | Vorsitzender der SPD | FCB | Musik | Politik & Privat |,142587,1805,22273,2008-09-12 12:58:06+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
15943222,hubertus_heil,Hubertus Heil,"Bundesminister für Arbeit und Soziales, MdB für den Wahlkreis Gifhorn/Peine. Stellvertretender Vorsitzender der SPD.",115894,4244,6851,2008-08-22 10:14:26+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
15722010,katdro,Katharina Dröge,Fraktionsvorsitzende @GrueneBundestag. Kölnerin.,11177,1165,5704,2008-08-04 13:32:56+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
15630931,johannesvogel,Johannes Vogel,"MdB, Stellvertretender Bundesvorsitzender @fdp und Erster Parlamentarischer Geschäftsführer @fdpbt",41936,3789,18083,2008-07-28 12:19:51+00:00,FDP,2017-10-24 00:00:00,2021-10-26 00:00:00
277006619,SteinekeCDU,Sebastian Steineke 🇺🇦,2013-2021 🇩🇪Mitglied des Bundestages @cducsubt Mitgliederbeauftragter @cdu_brandenburg Fraktionsvorsitzender CDU OPR - 👻 stein_sebastian 📷 sebastiansteineke,7033,1893,39063,2011-04-04 14:24:47+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
39938182,TSchipanski,Tankred Schipanski,"Rechtsanwalt, ehemaliger Thüringer CDU Bundestagsabgeordneter",4786,184,27946,2009-05-14 05:53:10+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
49450039,DrAndreasNick,Dr. Andreas Nick 🇩🇪🇪🇺🇺🇳,Mercator IPC Senior Fellow @ipc_ipm - 2018-22 Vizepräsident/Leiter dt. Delegation PV Europarat @coe - 2013-21 MdB - MIPP @SAISHopkins - Dr. rer. pol. @whu_edu,7172,9179,27407,2009-06-21 22:26:05+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
51752254,StefanKaufmann,Stefan Kaufmann,⚖️ Rechtsanwalt📍Stuttgart 🚀 Innovationsbeauftragter Grüner Wasserstoff @bmbf_bund 🇩🇪 @CDU 💡 Zukunft 🔬 Forschung 💪 Chancen,7062,4297,14315,2009-06-28 15:14:58+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
378693834,peteraltmaier,Peter Altmaier,"Bürger, Deutscher & Europäer.  Bundesminister a.D.  Ehemaliges Mitglied des Deutschen Bundestages, CDU.",309408,1436,12983,2011-09-23 17:00:07+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
39999872,kaiwegner,Kai Wegner,Landesvorsitzender der @cduberlin | Fraktionsvorsitzender der @cduberlin_agh,6482,823,5154,2009-05-14 14:07:45+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
569257486,MaikBeermann,Maik Beermann,CDU Bundestagsabgeordneter für Nienburg und Schaumburg von 2013 bis 2021 - bleibt aber trotzdem politisch aktiv und teilt seine Gedanken.,3183,704,2966,2012-05-02 17:01:13+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
20916357,RuedigerKruse,Rüdiger Kruse,,2620,1238,1907,2009-02-15 15:44:24+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
395912134,armin_schuster,Armin Schuster,Staatsminister im Staatsministerium des Innern Sachsen,5110,2192,2350,2011-10-22 13:11:16+00:00,CDU/CSU,2017-10-24 00:00:00,2020-11-09 00:00:00
26869088,franksteffel,Frank Steffel,#MdB für #Berlin-#Reinickendorf & Präsident der @fuechseberlin @fuechseberlinev,2919,443,1619,2009-03-26 22:18:19+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
1370491088,MarkHauptmann,Mark Hauptmann,,3332,436,2804,2013-04-21 20:17:02+00:00,CDU/CSU,2017-10-24 00:00:00,2021-03-19 00:00:00
43959185,FrankHeinrich,Frank Heinrich,"geb. '64, Sozialpäd. + Theologe, '97 - '09 Leiter Heilsarmee Chemnitz, '09 - '21 Bundestagsabgeordneter für Chemnitz, glücklich verheiratet, 4 Kinder, 4 Enkel",1966,8,1187,2009-06-01 20:03:31+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
154064825,MatthiasHeider,Matthias Heider,"Rechtsanwalt, MdB, stellv. Vorsitzender im Wirtschaftsauschuss @Bundestag und der @MIT_Bund",1692,232,538,2010-06-10 08:05:03+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
1906911697,Dr_Roy_Kuehne,Dr. Roy Kühne,"Bundestagsabgeordneter für Northeim, Goslar und Osterode",2127,138,695,2013-09-26 06:13:48+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
61577387,Manfredbehrens,"Manfred Behrens, CDU","Ortsbürgermeister, Kreistagsabgenordneter und  Bundestagskandidat",990,7,236,2009-07-30 19:37:13+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
884382990,MarcusWeinberg,Marcus Weinberg,🇩🇪 Ehemaliger Bundestagsabgeordneter 📍 für Hamburg und Altona 👨‍👩‍👧‍👦 Ehemaliger familienpolitischer Sprecher der @cducsubt ⚽️ FC Bundestag,2708,650,928,2012-10-16 12:55:33+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
1099159964,KarstenMoering,Karsten Möring,"CDU-Bundestagsabgeordneter von 2013 - 2021 für den Wahlkreis Köln I Stadtbezirke Porz und  Kalk sowie die Stadtteile Deutz, Altstadt-Nord und Neustadt-Nord",2007,446,481,2013-01-17 20:08:06+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
69814084,PeterbeyerCDU,Peter Beyer,,452,11,16,2009-08-29 07:10:12+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
1082464339,SylviaPantel,Sylvia Pantel,war direkt gewählte Bundestagsabgeordnete für den Wahlkreis Düsseldorf-Süd von 2013 bis 2021,2188,266,322,2013-01-12 09:54:53+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
491327447,Wolf_Schauble,Wolfgang Schäuble,German Federal Minister of Finance,3884,0,1,2012-02-13 14:24:06+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
2430137675,marianwendt,Marian Wendt,MdB 2013-2021. CDU. THW. Rettungsdienst. Segler. Dankbar für die Einheit.,3043,1064,4163,2014-03-23 03:19:00+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
22260144,petertauber,Dr. Peter Tauber,"Das ist mein privates Profil, Historiker, Autor, Reserveoffizier, Parlamentarischer Staatssekretär a.D., Waidmann, Christdemokrat, das Bild ist von @toko.",185454,1670,25564,2009-02-28 14:36:49+00:00,CDU/CSU,2017-10-24 00:00:00,2021-05-07 00:00:00
1513671236,HHirte,Heribert Hirte,"Hier twittert der Juraprofessor Heribert Hirte, MdB 2013 - 2021, über Rechts- & Finanzpolitik, Europa, Menschenrechte & Köln, selten sein Team",6943,760,9216,2013-06-13 15:15:09+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
43537931,PatrickSensburg,Patrick Sensburg,President German Armed Forces Reserve Association,3451,125,1523,2009-05-30 14:52:10+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
493229926,BerndFabritius,Bernd Fabritius,"MdB von 2013-2017 und 2021, BdV-Präsident, Beauftragter der Bundesregierung für Aussiedlerfragen und Nationale Minderheiten",1566,631,400,2012-02-15 15:43:39+00:00,CDU/CSU,2021-03-22 00:00:00,2021-10-26 00:00:00
1095781218,ManderlaGisela,Gisela Manderla,"Seit September 2013 Mitglied des Deutschen Bundestages für den Wahlkreis Köln III. Auswärtiger Ausschuss, Verteidigungsausschuss.",1741,232,823,2013-01-16 17:11:54+00:00,CDU/CSU,2018-11-05 00:00:00,2021-10-26 00:00:00
24674518,BerndSiebert,Bernd Siebert,,1934,853,312,2009-03-16 10:39:51+00:00,CDU/CSU,2020-03-02 00:00:00,2021-10-26 00:00:00
54202670,PeterWeissMdB,Peter Weiß,Direkt gewählter Bundestagsabgeordneter des Wahlkreises Emmendingen-Lahr und Vorsitzender der Arbeitnehmergruppe der CDU/CSU-Bundestagsfraktion,784,37,3,2009-07-06 13:24:44+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
51798059,karllamers,Dr. Karl A. Lamers,,96,19,0,2009-06-28 18:20:14+00:00,CDU/CSU,2017-10-24 00:00:00,2021-10-26 00:00:00
702800400223772672,OstermannCDU,Tim Ostermann,Aus dem Kreis Herford. Stellv. Vorsitzender der CDU Ostwestfalen-Lippe. Rechtsanwalt. Ehem. Mitglied des Bundestages.,608,581,501,2016-02-25 10:20:47+00:00,CDU/CSU,2021-05-01 00:00:00,2021-10-26 00:00:00
20877217,UlrichKelber,Ulrich Kelber,"Bonner, Informatiker, Demokrat. MdB 2000-2019, Parlamentarischer Staatssekretär a.D., Bundesdatenschutzbeauftragter. Hier privat unterwegs",34334,379,33892,2009-02-14 22:55:21+00:00,SPD,2017-10-24 00:00:00,2019-01-06 00:00:00
35846585,EvaHoegl,Dr. Eva Högl,,15812,2583,16236,2009-04-27 20:14:48+00:00,SPD,2017-10-24 00:00:00,2020-05-25 00:00:00
52119203,marcobuelow,Marco Bülow,MdB (2002-2021). Publizist. Politik. Podcast. Lobby(land)experte ⏏️ @lobbylandDE @diepartei,35341,691,19121,2009-06-29 17:14:15+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
382044198,UlliNissen,Ulli Nissen,"Mitglied des Deutschen Bundestages🗽 Wahlkreis 183, Frankfurt am Main                        ❤ Stadtentwicklung, Wohnen & Umwelt #frankfurt #spd #bundestag",5370,3647,18848,2011-09-29 11:53:23+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
19257571,FlorianPronold,Florian Pronold,"Florian Pronold, Rechtsanwalt, Parl. Staatssekretär a.D., ehem. Bundestagsabgeordneter (2002-2021)",14595,4283,5772,2009-01-20 21:09:20+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
328939758,ChristianLange_,Christian Lange 🇪🇺,"Parlamentarischer Staatssekretär a.D., ehem. Bundestagsabgeordneter (1998 - 2021) der @spdbt , Präsident Dt. Stiftung für Int. Rechtliche Zusammenarbeit (IRZ)",5077,561,6282,2011-07-04 09:05:24+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
293066780,ThomasOppermann,Thomas Oppermann,"Hier twittert Thomas Oppermann,MdB, Vizepräsident des Deutschen Bundestages , SPD",134074,204,3333,2011-05-04 18:06:59+00:00,SPD,2017-10-24 00:00:00,2020-10-25 00:00:00
106684561,UteVogt,Ute Vogt,ganz privat,4613,437,3339,2010-01-20 09:58:42+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
516783036,danielakolbe,Daniela Kolbe,"Stv. Vorsitzende des #DGB-Sachsen, stv. Vorsitzende der Friedrich-Ebert-Stiftung #FES, ehemalige SPD-MdB, #Leipzig, privat hier",8486,1305,4526,2012-03-06 18:55:58+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
115614153,HildeMattheis,Hilde Mattheis,Linke Sozialdemokratin,14330,959,2343,2010-02-19 08:25:12+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
38645930,edrossmann,Ernst Dieter Rossmann,"Bildungspolitiker, ehem. @spdbt-Abgeordneter aus Schleswig-Holstein und ehem. Vorsitzender des Bildungsausschusses. Ehrenvorsitzender d. @vhs_dachverband",2952,242,812,2009-05-08 11:17:22+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
36329898,BurkertMartin,Martin Burkert,stellv. Vorsitzender Eisenbahn- und Verkehrsgewerkschaft (EVG); ehem. Mitglied des Deutschen Bundestages für die SPD (2005-01/2020),1337,584,538,2009-04-29 10:35:45+00:00,SPD,2017-10-24 00:00:00,2020-02-01 00:00:00
741532130,FlorianPost,Florian Post,"Stolzer Zwillings-Mädchen-Papa, Ehemann, Bundestagsabgeordneter (2013-2021), Focus-Kolumnist, Klartexter, bewusster Grenzgänger",7367,3332,2415,2012-08-06 22:00:12+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
1461997548,SusannRuethrich,Susann Rüthrich,Gerecht. Echt. Rüthrich.,959,99,19,2013-05-27 12:42:27+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
857001941305634816,GustavHerzogMdB,Gustav Herzog,Direkt gewählter Abgeordneter des Wahlkreises Kaiserslautern im deutschen Bundestag bis 2021. Mitglied der SPD,690,149,10,2017-04-25 22:42:39+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
3890221275,BH_officiel,Barbara Hendricks,,723,11,163,2015-10-07 13:17:20+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
2860802891,MarcusHeld_SPD,"Marcus Held, MdB",https://t.co/KWxXruqQUB,935,276,454,2014-11-04 14:48:38+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
2805274855,fritzfelgentreu,Fritz Felgentreu,"Mitglied des 18. und des 19. Deutschen Bundestages. @Reichsbanner Schwarz-Rot-Gold, @Volksbund deutsche Kriegsgräberfürsorge, @spdneukoelln. Discite Donatum!",15132,517,14752,2014-09-12 09:17:05+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
2617281050,Lothar_Binding,Lothar Binding,Bundesvorsitzender AG SPD 60 plus | Finanzpolitischer Sprecher der SPD-Bundestagsfraktion @spdbt (2012-2021) | MdB für Heidelberg & die Bergstraße (1998-2021),7322,449,2212,2014-07-11 12:32:53+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
4097559143,katarinabarley,Katarina Barley,"Feministin, Sozialdemokratin, Europa, Bundesministerin a.D., MdEP, Vizepräsidentin @europarl_de, Impressum: https://t.co/SB9oxMC1FL",94834,2452,6035,2015-11-02 13:41:10+00:00,SPD,2017-10-24 00:00:00,2019-07-01 00:00:00
36665085,LischkaB,Burkhard Lischka,Notar und ehem. Bundestagsabgeordneter aus Magdeburg. Damals Innen- u. rechtspolit. Sprecher @spdbt. 2016-2020 Landesvorsitzender @SPD_LSA Staatssekretär a.D.,4486,942,11082,2009-04-30 13:47:04+00:00,SPD,2017-10-24 00:00:00,2019-10-14 00:00:00
569832889,sigmargabriel,Sigmar Gabriel,Vater von 3 Töchtern. Zuhause im Harz. Vorsitzender der @atlantikbruecke. Überzeugter Europäer. Autor #MehrMut,297943,697,3765,2012-05-03 09:27:54+00:00,SPD,2017-10-24 00:00:00,2019-11-03 00:00:00
38272947,HiltrudLotze,Hiltrud Lotze,Sozialdemokratin | Lueneburg | Mitglied des Deutschen Bundestages,375,34,121,2009-05-06 20:49:41+00:00,SPD,2020-11-24 00:00:00,2021-10-26 00:00:00
3163499392,MarkusPaschke,Markus Paschke,SPD-Bundestagsabgeordneter a.D. für den Wahlkreis Unterems,1124,193,416,2015-04-13 10:22:33+00:00,SPD,2019-11-04 00:00:00,2021-10-26 00:00:00
2842430247,DeRidder_MdB,Daniela De Ridder,SPD-Bundestagsabgeordnete | Wahlkreis Mittelems | Stellvertretende Vorsitzende des Auswärtigen Ausschusses |,1864,186,660,2014-10-24 07:47:43+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
19286748,matschie,Christoph Matschie,"Minister a.D., ehemaliger MdB, #aussenpolitik, #afrika",2035,261,1028,2009-01-21 13:17:21+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
17675072,MartinSchulz,Martin Schulz,Glühender Sozialdemokrat.,670010,3204,4790,2008-11-27 10:49:00+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
3930477322,KorkmazGT,Elvan Korkmaz-Emre,Digitalpolitikerin | stellvertretende Vorsitzende @NRWSPD,3170,1012,1125,2015-10-11 19:28:43+00:00,SPD,2017-10-24 00:00:00,2021-10-26 00:00:00
827090742162100224,ManjaSchuele,Manja Schüle,"Ministerin für Wissenschaft, Forschung und Kultur denn #ZukunftwirdinBrandenburggemacht, hier privat",5209,1245,2567,2017-02-02 09:46:14+00:00,SPD,2017-10-24 00:00:00,2019-12-02 00:00:00
111054843,NiemaMovassat,Niema Movassat,"Jurist, Doktorand, Referendar in Berlin, Mitglied im Parteivorstand @dielinke. Bundestagsabgeordneter 2009-2021.",33113,1669,30425,2010-02-03 17:18:12+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
1065899292,berlinliebich,Stefan Liebich,Fellow @rosaluxglobal and part of a transatlantic relationship with @hilella.,27740,1982,18500,2013-01-06 14:57:49+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
332264734,HeikeHaensel,Heike Hänsel,"Member of German Parliament 2005-2021, Peace Activist",8679,626,8474,2011-07-09 14:08:58+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
257461232,SabineLeidig,Sabine Leidig,"bewegungslinkelinke, kapitalismuskritische  Verkehrswendepolitikerin für Klimagerechtigkeit und Überwindung imperialer Lebensweise",8579,2482,8364,2011-02-25 13:33:26+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
28066013,katjakipping,Katja Kipping,"Sozialpolitikerin. @SenIAS_Berlin, hier privat \nhttps://t.co/2cElEoDYVO",132035,498,11370,2009-04-01 06:57:45+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
20986770,Diether_Dehm,Diether Dehm,Politiker DIE LINKE -  Autor - Komponist - Kulturschaffender - \nSputnik V erfechter,7890,1419,4099,2009-02-16 14:00:12+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
426403057,ch_buchholz,Christine Buchholz,@dielinke,9161,403,4390,2011-12-02 06:04:16+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
600984834,JuttaKrellmann,Jutta Krellmann,"Ex-MdB, ehemalige Sprecherin für Arbeit und Mitbestimmung der @linksfraktion",3068,1107,2939,2012-06-06 11:44:56+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
1294725486,KirstenTackmann,Kirsten Tackmann,"geboren in THÜ, aufgewachsen in B; seit 1987 in einem 60-Seelendorf BRB; Dr. med. vet., 2005 - 2021 MdB, Agrarpolitische Sprecherin LINKE, verheiratet, 2 Kinder",3655,1431,11635,2013-03-24 10:47:35+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
224630872,Katrin_Werner,Katrin Werner,MdB und erneut Kandidatin der LINKEN für Rheinland-Pfalz zur Bundestagswahl 2021.\nhttps://t.co/Wt7H4HXU7j…,2885,1088,2670,2010-12-09 13:36:39+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
4557858142,ZdebelHubertus,Hubertus Zdebel,Von 2013-2021 war ich MdB in der #Linksfraktion und deren Sprecher für den Atomausstieg. #dieLinke,1738,536,1504,2015-12-21 14:30:15+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
625642009,HaraldWeinberg,Harald Weinberg ,MdB bei @linksfraktion I Kreisvorsitzender in Nürnberg/Fürth I Mitglied im Landesvorstand Bayern,856,311,471,2012-07-03 15:24:05+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
4265444913,NorbertMuellerP,Norbert Müller,sozialistisch - links - demokratisch - antifaschistisch,2668,1145,4720,2015-11-24 15:29:07+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
1182878557,AlexanderSNeu,Dr. Alexander S. Neu,Friedens- sowie Außen- und Sicherheitspolitik,5869,576,6106,2013-02-15 14:53:02+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
1421571306,nord_th,Thomas Nord,,4069,1443,7051,2013-05-11 21:07:13+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
73990900,AxelTroost,Axel Troost,Geschäftsführer der Arbeitsgruppe Alternative Wirtschaftspolitik; Senior Fellow für Wirtschaftspolitik bei Rosa-Luxemburg-Stiftung; Vorstandssprecher des ISM,883,200,495,2009-09-13 22:31:38+00:00,The Left Party,2021-02-16 00:00:00,2021-10-26 00:00:00
2837971145,UllaJelpke,"Ulla Jelpke, MdB",Zeit für einen Abschied.\nAccount nutzte ich in meiner Zeit als innenpolitische Sprecherin der @linksfraktion im Deutschen Bundestag von 1990-2002 + 2005-2021.,13872,223,2299,2014-10-20 09:49:39+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
1543429536,michel_brandt_,Michel Brandt,#DIELINKE #Karlsruhe (MdB 2017-21)   Konsequent für eine soziale und solidarische Gesellschaft. #Menschenrechte #Seenotrettung #Antifa,4397,563,4566,2013-06-24 14:54:02+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
81394072,Birke_Bull,Dr. Birke Bull-Bischoff,"Was mit Bildung. Bildungsfrau, mit viel politischer Erfahrung. Geforscht über #Bildungschancen in der #Kita. Jetzt unterwegs, um genau darüber zu diskutieren.",3692,4235,2793,2009-10-10 16:50:28+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
143882918,HESommer,Helin Evrim Sommer,2017-2021 Member of the German Bundestag | Member of the OSCE-PA| Historian and Gender Scientist | Board Member of help e.V.,7194,2321,3519,2010-05-14 17:45:21+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
176104376,SBarrientosK,Simone Barrientos,Künstlerin Kulturlobbyistin Publizistin | #kultur #antira #feminismus,1985,1552,5018,2010-08-08 15:38:19+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
850993608,SylviaGabelmann,Sylvia Gabelmann,"ehemalige Abgeordnete für DIE LINKE aus NRW im deutschen Bundestag. Schwerpunktthemen: Gesundheit, Umwelt, Frauen, Frieden.",1794,1353,852,2012-09-28 12:42:17+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
14784765,FabioDeMasi,Fabio De Masi 🦩,"„Finanzdetektiv“, ehem. Mitglied EU Parlament & Dt. Bundestag. Fellow Finanzwende, Research Associate Financial Innovation Hub University of Cape Town",63947,1810,24209,2008-05-15 11:26:35+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
4819478705,DorisAchelwilm,Doris Achelwilm,,3298,1463,5217,2016-01-16 22:40:34+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
136266976,lgbeutin,Lorenz Gösta Beutin ☮️ Нет войне!,Mitglied im Parteivorstand @dieLinke. #Klimagerechtigkeit #SystemChangeNotClimateChange #DieLinke #noafd #antifa,11369,7508,21510,2010-04-23 13:11:41+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
15686106,MatthiasHoehn,Matthias Höhn,🚩🇪🇺🏳️‍🌈 | Mitglied des Bundestages @linksfraktion 2017-2021 | Bundesgeschäftsführer @dielinke 2012-2017 | Landesvorsitzender @dielinkelsa 2005-2012,8692,1284,4467,2008-08-01 05:44:01+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
16696924,tpflueger,Tobias Pflüger,"Vize-Vorsitzender DIE LINKE, Vice-Chair Left party Germany, Vorstand Informationsstelle Militarisierung (IMI)",3483,4990,936,2008-10-11 15:25:31+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
940585440746328064,MdB_Schreiber,Eva-Maria Schreiber,Offizieller Account der Bundestagsabgeordneten Eva-Maria Schreiber @linksfraktion \nDirektkandidatin WK 233 #Regensburg & Landesliste Platz 7 @linke_bayern,1533,1093,1323,2017-12-12 14:13:39+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
959059951523106816,FrStraetmanns,Friedrich Straetmanns,"Ostwestfale seit Geburt! Zur Zeit aktiv in MV, Läufer, Fußballer und Camper .Dies ist mein privater Account!",2667,830,2998,2018-02-01 13:44:45+00:00,The Left Party,2017-10-24 00:00:00,2021-10-26 00:00:00
60630139,monikalazar,Monika Lazar,"Leipziger Stadträtin von Bündnis 90/ Die Grünen, 2005 - 2021 Bundestagsabgeordnete von Bündnis 90/ Die Grünen aus Sachsen",6341,90,22481,2009-07-27 15:47:11+00:00,Alliance 90/The Greens,2017-10-24 00:00:00,2021-10-26 00:00:00
